"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Schoedel R.; Kunz F.; Bergmann M.; Bemmann F.; Bühner M.; Sust L.","Schoedel, Ramona (57203068445); Kunz, Fiona (57207253328); Bergmann, Maximilian (58567130300); Bemmann, Florian (57203517021); Bühner, Markus (6701577640); Sust, Larissa (57211142711)","57203068445; 57207253328; 58567130300; 57203517021; 6701577640; 57211142711","Snapshots of Daily Life: Situations Investigated Through the Lens of Smartphone Sensing","2023","Journal of Personality and Social Psychology","125","6","","1442","1471","29","10.1037/pspp0000469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168096934&doi=10.1037%2fpspp0000469&partnerID=40&md5=39085dff9c895b90eca974a0d6fcee76","Daily life unfolds in a sequence of situational contexts, which are pivotal for explaining people’s thoughts, feelings, and behaviors. While situational datawere previously difficult to collect, the ubiquity of smartphones now opens up new opportunities for assessing situations in situ, that is, while they occur. Seizing this opportunity, the present study demonstrates how smartphones can help establish associations between the psychological perception and physical reality of situations. We employed an intensive longitudinal sampling design and investigated 9,790 situational snapshots experienced by 455 participants for 14 consecutive days. These snapshots combined self-reported situation characteristics from experience samplings with their corresponding objective cues obtained via smartphone sensing. More precisely, we extracted a total of 1,356 granular cues from different sensing modalities to account for the complexity of real-world situations. We applied linear and nonlinear machine learning algorithms to examine how well these cues predicted the perceived characteristics in terms of the Situational Eight Duty, Intellect, Adversity, Mating, pOsitivity, Negativity, Deception, Sociality (DIAMONDS), finding significant out-of-sample predictions for the five dimensions reflecting the situations’ Duty, Intellect, Mating, pOsitivity, and Sociality. In a series of follow-up analyses, we further explored the data patterns captured by our models, revealing, for example, that those cues related to time and location were particularly informative of the respective situation characteristics. We conclude by interpreting the mapping between cues and characteristics in real-world situations and discussing howsmartphone-based situational snapshots may push the boundaries of psychological research on situations. © 2023 American Psychological Association","Article","Scopus"
"Dugan K.A.; Kunkel J.J.; Fraley R.C.; Briley D.A.; McGue M.; Krueger R.F.; Roisman G.I.","Dugan, Keely A. (57397703000); Kunkel, Jacob J. (57893398000); Fraley, R. Chris (7004333897); Briley, D.A. (55023502500); McGue, Matt (7005473131); Krueger, Robert F. (7101773606); Roisman, Glenn I. (6602728149)","57397703000; 57893398000; 7004333897; 55023502500; 7005473131; 7101773606; 6602728149","Genetic and Environmental Contributions to Adult Attachment Styles: Evidence From the Minnesota Twin Registry","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspp0000516","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208232762&doi=10.1037%2fpspp0000516&partnerID=40&md5=cc06412920c16a0b3fa463ce60f00f91","Attachment theory, as originally outlined by Bowlby (1973, 1980, 1969/1982), suggests that the ways people think, feel, and behave in close relationships are shaped by the dynamic interplay between their genes and their social environment. Research on adult attachment, however, has largely focused on the latter, providing only a partial picture of how attachment styles emerge and develop throughout life. The present research leveraged data from the Minnesota Twin Registry, a large sample of older adult twins (N = 1,377 twins; 678 pairs; Mage = 70.40 years, SD = 5.42), to examine the relative contributions of genetic and environmental factors to adult attachment styles. Participants reported on both their general attachment styles and relationship-specific attachments to their mothers, fathers, partners, and best friends. The results suggest that attachment styles are partly heritable (∼36%) and partly attributable to environmental factors that are not shared between twins (∼64%). Heritability estimates were somewhat higher for parent-specific attachment styles (∼51%), whereas nonshared environmental factors accounted for larger proportions of the variance in partner- and best friend-specific attachment styles. Using multivariate biometric models, we also examined the genetic and environmental factors underlying the covariation among people’s relationshipspecific attachment styles. The findings indicate that the similarities among people’s avoidant tendencies in different relationships can be explained by a single, higher order latent factor (e.g., global avoidance). In contrast, the genetic and environmental factors underlying attachment anxiety appear to be more differentiated across specific close relationships. © 2024 American Psychological Association","Article","Scopus"
"Itzchakov G.; Weinstein N.; Leary M.; Saluk D.; Amar M.","Itzchakov, Guy (56576402700); Weinstein, Netta (26022722400); Leary, Mark (7005130444); Saluk, Dvori (57762630900); Amar, Moty (55204261400)","56576402700; 26022722400; 7005130444; 57762630900; 55204261400","Listening to Understand: The Role of High-Quality Listening on Speakers’ Attitude Depolarization During Disagreements","2023","Journal of Personality and Social Psychology","126","2","","213","239","26","10.1037/pspa0000366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177183439&doi=10.1037%2fpspa0000366&partnerID=40&md5=58f4d092cc9825d177979c2664e36cee","Disagreements can polarize attitudes when they evoke defensiveness from the conversation partners. When a speaker talks, listeners often think about ways to counterargue. This process often fails to depolarize attitudes and might even backfire (i.e., the Boomerang effect). However, what happens in disagreements if one conversation partner genuinely listens to the other’s perspective? We hypothesized that when conversation partners convey high-quality listening—characterized by attention, understanding, and positive intentions—speakers will feel more socially comfortable and connected to them (i.e., positivity resonance) and reflect on their attitudes in a less defensive manner (i.e., have self-insight). We further hypothesized that this process reduces perceived polarization (perceived attitude change, perceived attitude similarity with the listener) and actual polarization (reduced attitude extremity). Four experiments manipulated poor, moderate, and high-quality listening using a video vignette (Study 1) and live interactions (Studies 2–4). The results consistently supported the research hypotheses and a serial mediation model in which listening influences depolarization through positivity resonance and nondefensive self-reflection. Most of the effects of the listening manipulation on perceived and actual depolarization generalized across indicators of attitude strength, specifically attitude certainty and attitude morality. These findings suggest that high-quality listening can be a valuable tool for bridging attitudinal and ideological divides. © 2023 American Psychological Association","Article","Scopus"
"Li S.; Krackhardt D.; Niezink N.M.D.","Li, Shihan (58081961000); Krackhardt, David (6602093530); Niezink, Nynke M. D. (57200942787)","58081961000; 6602093530; 57200942787","Do Your Friends Stress You Out? A Field Study of the Spread of Stress Through a Community Network","2023","Journal of Personality and Social Psychology","125","1","","100","116","16","10.1037/pspi0000415","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146972242&doi=10.1037%2fpspi0000415&partnerID=40&md5=7c907ab56423e8121f72a4d70fba9938","In this study, we seek to understand how stress changes in dynamic social systems. Where prior work on the interpersonal transmission of stress focused on pairs of individuals and small groups, we adopt a network perspective to investigate how the distribution of stress in an individual’s social environment influences their stress appraisal process. We conducted a 6-month longitudinal study of 315 early to midcareer adults in professional master’s programs as they encountered the stress of everyday academic life. We follow the dynamics of the participants’ networks and their concomitant stress at four key time points during those 6 months. We find that the perceived stress of one’s social contacts affects their experience of stress in this setting. Yet, not everyone is equally susceptible to this social influence. In particular, we find that social influence is substantially amplified under conditions of relative consensus among one’s social contacts. Also, a low level of neuroticism, a high level of conscientiousness, and a high level of internal control orientation help buffer the transmission of stress. © 2023 American Psychological Association","Article","Scopus"
"Charles S.T.; Rush J.; Piazza J.R.; Cerino E.S.; Mogle J.; Almeida D.M.","Charles, Susan T. (7101696892); Rush, Jonathan (36175069100); Piazza, Jennifer R. (20735033200); Cerino, Eric S. (57205165369); Mogle, Jaqueline (25825256800); Almeida, David M. (57215018682)","7101696892; 36175069100; 20735033200; 57205165369; 25825256800; 57215018682","Growing Old and Being Old: Emotional Well-Being Across Adulthood","2023","Journal of Personality and Social Psychology","125","2","","455","469","14","10.1037/pspp0000453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150859858&doi=10.1037%2fpspp0000453&partnerID=40&md5=01b0b1ce63ed6cebf0a3340c46833f01","The present study examines change in reports of daily, weekly, and monthly psychological distress over 20 years, and of negative and positive affect over 10 years, using data from the Midlife in the United States study. The study includes three waves of data collection on adults ranging from 22 to 95 years old. Crosssectional findings reveal that older age is related to lower levels of psychological distress and negative affect and to higher levels of positive affect across each successive age group. Yet, longitudinal findings vary across younger, middle-aged, and older adults. Psychological distress decreases over time among younger adults (although only until age 33 for weekly reports), remains stable in midlife, and is stable (monthly) or slightly increases (daily and weekly) among older adults. For negative affect, levels decrease over time for younger and middle-aged adults, and only increase for the oldest adults for daily and monthly affect. Positive affect is stable over time among younger adults, but decreases in midlife starting in the mid-fifties. In conclusion, overall patterns of findings suggest that being old (assessed cross-sectionally) is related to higher levels of emotional well-being. Growing old (assessed longitudinally) is related to improvements in emotional well-being across younger and early middle adulthood, which mirrors cross-sectional findings. There is relative stability in later midlife, however, and continued stability or slight declines across older age. © 2023 American Psychological Association","Article","Scopus"
"VanEpps E.M.; Hart E.; Schweitzer M.E.","VanEpps, Eric M. (55192293500); Hart, Einav (55995050700); Schweitzer, Maurice E. (7201620795)","55192293500; 55995050700; 7201620795","Dual-Promotion: Bragging Better by Promoting Peers","2023","Journal of Personality and Social Psychology","126","4","","603","623","20","10.1037/pspi0000431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183779855&doi=10.1037%2fpspi0000431&partnerID=40&md5=598a8038ef707537c165c7e743f9af30","To create favorable impressions and receive credit, individuals need to share information about their past accomplishments. Broadcasting one’s past accomplishments or claiming credit to demonstrate competence, however, can harm perceptions of warmth and likability. In fact, prior work has conceptualized self-promotion as a hydraulic challenge: tactics that boost perceptions along one dimension (e.g., competence) harm perceptions along other dimensions (e.g., warmth). In this work, we identify a novel approach to self-promotion: We show that by combining self-promotion with other-promotion (complimenting or giving credit to others), which we term “dual-promotion,” individuals can project both warmth and competence to make better impressions on observers than they do by only self-promoting. In seven preregistered studies, including analyses of annual reports from members of Congress and experiments using social network, workplace, and political contexts (total N = 1,448), we show that individuals who engage in dual-promotion create more favorable impressions of warmth and competence than those who only engage in self-promotion. The beneficial effects of dual-promotion are robust to both competitive and noncompetitive contexts and extend to behavioral intentions. © 2023 American Psychological Association","Article","Scopus"
"Mõttus R.; Realo A.; Allik J.; Ausmees L.; Henry S.; McCrae R.R.; Vainik U.","Mõttus, René (14023281800); Realo, Anu (57201373696); Allik, Jüri (7003428288); Ausmees, Liisi (55556406500); Henry, Samuel (57216150322); McCrae, Robert R. (7004665267); Vainik, Uku (55596973000)","14023281800; 57201373696; 7003428288; 55556406500; 57216150322; 7004665267; 55596973000","Most People’s Life Satisfaction Matches Their Personality Traits: True Correlations in Multitrait, Multirater, Multisample Data","2024","Journal of Personality and Social Psychology","126","4","","676","693","17","10.1037/pspp0000501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199579372&doi=10.1037%2fpspp0000501&partnerID=40&md5=90d0aaa38c1614d14814005fb92e52ea","Despite numerous meta-analyses, the true extent to which life satisfaction reflects personality traits has remained unclear due to overreliance on a single method to assess both and insufficient attention to construct overlaps. Using data from three samples tested in different languages (Estonian, N = 20,886; Russian, N = 768; English, N = 600), we combined self- and informant-reports to estimate personality domains’ and nuances’ true correlations (rtrue) with general life satisfaction (LS) and satisfactions with eight life domains (DSs), while controlling for single-method and occasion-specific biases and random error, and avoiding direct construct overlaps. The associations replicated well across samples. The Big Five domains and nuances allowed predicting LS with accuracies up to rtrue ≈.80–.90 in independent (sub)samples. Emotional stability, extraversion, and conscientiousness correlated rtrue≈.30–.50 with LS, while its correlations with openness and agreeableness were small. At the nuances level, low LS was most strongly associated with feeling misunderstood, unexcited, indecisive, envious, bored, used, unable, and unrewarded (rtrue ≈.40–.70). Supporting LS’s construct validity, DSs had similar personality correlates among themselves and with LS, and an aggregated DS correlated rtrue ≈.90 with LS. LS’s approximately 10-year stability was rtrue =.70 and its longitudinal associations with personality traits mirrored cross-sectional ones. We conclude that without common measurement limitations, most people’s life satisfaction is highly consistent with their personality traits, even across many years. So, satisfaction is usually shaped by these same relatively stable factors that shape personality traits more broadly. © 2024 American Psychological Association","Article","Scopus"
"Katzir M.; Posten A.-C.","Katzir, Maayan (36470181200); Posten, Ann-Christin (54388108500)","36470181200; 54388108500","Are There Dominant Response Tendencies for Social Reactions? Trust Trumps Mistrust—Evidence From a Dominant Behavior Measure (DBM)","2023","Journal of Personality and Social Psychology","125","1","","57","81","24","10.1037/pspa0000334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147012985&doi=10.1037%2fpspa0000334&partnerID=40&md5=e467a7c8fe0c737de2f4525016f3cca8","The question of whether individuals are more prone to trust or to mistrust has increasingly interested economists and psychologists in recent years. To investigate whether people have an initial response tendency to trust versus mistrust, we developed a novel paradigm—the Dominant Behavior Measure (DBM). Capitalizing on decades of meticulous research in basic cognitive psychology (i.e., bilingual studies, Stroop paradigm), we designed a task to measure the dominance of reactions in the social realm. Participants engaged in a series of trust games that involved switching between trusting and mistrusting two trustworthy counterparts and two untrustworthy counterparts, identified by color (while ignoring a distractor name) or by name (when no color was presented). Like other dominant response tendencies (e.g., participant’s first language), trust is faster, harder to switch to, and more interfering/facilitating than mistrust (Experiments 1–7). The dominance of trust holds in various social contexts—certainty of counterpart’s un/trustworthiness (Experiments 4a−4c), unfamiliar counterparts (Experiments 5 and 6), counterparts from one’s in-group versus out-group (Experiment 6), and negative framing of trust (Experiment 7)—showing that the dominant tendency to trust people (but not nonsocial objects, Experiment 8) is context-independent and robust. We rule out alternative explanations such as asymmetric payoff (Experiments 2 and 4b), familiarity and strength of association (Experiments 5 and 6), demand characteristics (Experiment 7), and positivity bias (Experiment 8). Introducing the DBM as a novel paradigm, we show that trust dominates mistrust and discuss the potential of this paradigm to determine dominant responses in manifold social domains. © 2023 American Psychological Association","Article","Scopus"
"Kurdi B.; Sanchez A.; Dasgupta N.","Kurdi, Benedek (57140429700); Sanchez, Alex (58849254500); Dasgupta, Nilanjana (7005156389)","57140429700; 58849254500; 7005156389","(When) Do Counterattitudinal Exemplars Shift Implicit Racial Evaluations? Replications and Extensions of Dasgupta and Greenwald (2001)","2023","Journal of Personality and Social Psychology","126","4","","543","565","22","10.1037/pspa0000370","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183343508&doi=10.1037%2fpspa0000370&partnerID=40&md5=6aae288c1c474500f92ab878cddeeea7","Dasgupta and Greenwald (2001) demonstrated that exposure to positive Black exemplars (e.g., Colin Powell) and negative White exemplars (e.g., Jeffrey Dahmer) can reduce implicit pro-White/anti-Black evaluations, as measured by an Implicit Association Test. Here, we report seven preregistered online experiments conducted with volunteer U.S. participants (N = 6,953) that sought to replicate and probe the boundary conditions of this finding. Contrary to expectations, we found no shift in implicit racial evaluations in two close replication attempts (Experiments 1–2). Experiments 3–4 ruled out the possibility of insufficiently strong exemplar valence and subtyping as explanations for the failures to replicate. In Experiment 5, implicit racial evaluations did exhibit malleability in response to two different procedures relying on repeated evaluative pairings and evaluative statements, suggesting that they are capable of change. With insight from these studies, Experiments 6–7 were mounted with modifications to the Dasgupta and Greenwald (2001) procedure. Significant reductions in implicit pro-White/antiBlack evaluations were now observed when race, valence, and the contingency between the two were highlighted. In addition, across all experiments, the magnitude of shift in implicit racial evaluations was significantly predicted by participants’ ability to recall the Black–positive and White–negative contingencies experienced during the exemplar exposure task. Together, these data suggest that exposure to counterattitudinal exemplars can shift implicit racial evaluations toward neutrality, but such malleability strongly depends on contingency awareness. We discuss implications for social cognitive theory, theoretically informed debiasing interventions, and different paths toward resolving initial replication failures. © 2023 American Psychological Association","Article","Scopus"
"Olivett V.J.; March D.S.","Olivett, Vincenzo J. (57376926300); March, David S. (56448440200)","57376926300; 56448440200","The Civilian’s Dilemma: Civilians Exhibit Automatic Defensive Responses to the Police","2023","Journal of Personality and Social Psychology","126","5","","841","851","10","10.1037/pspi0000439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187535632&doi=10.1037%2fpspi0000439&partnerID=40&md5=82d67f4b3ba28774bbfd716b7a4a549a","Interactions between police officers and civilians incur for both police and civilians the possibility of danger due to a nonzero likelihood of encountering a physical threat. A body of work examining the implications of threat processes during police–civilian interactions focuses almost exclusively on the perspective of police officers, under the auspice that police use-of-force decisions stem from perceptions and misperceptions of threat (e.g., research on the shooter bias). Almost no research has examined these dynamics from the perspective of civilians whose encounter with police involves interacting with an armed and potentially dangerous individual. In the current work, we advance the idea that just as police may respond to civilians as threats, civilians may respond to the police as threats. That is, among civilians, encountering the police may evoke a combination of defensive bodily and behavioral responses. Across three studies (N = 603) each utilizing unique measures of defensive behavioral and physiological responding, we found that people more rapidly avoid police than nonpolice, demonstrate enhanced defensive freeze responses to police than nonpolice, and evince larger defensive physiological preparation toward police than nonpolice. In light of these patterns, we discuss the implications of defensive responses for shaping civilian behavior in real-world encounters with the police. © 2023 American Psychological Association","Article","Scopus"
"Dugan K.A.; Fraley R.C.; Gillath O.; Deboeck P.R.","Dugan, Keely A. (57397703000); Fraley, R. Chris (7004333897); Gillath, Omri (6507500695); Deboeck, Pascal R. (25926994900)","57397703000; 7004333897; 6507500695; 25926994900","Testing the Canalization Hypothesis of Attachment Theory: Examining Within-Subject Variation in Attachment Security","2023","Journal of Personality and Social Psychology","126","3","","511","541","30","10.1037/pspp0000488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183146896&doi=10.1037%2fpspp0000488&partnerID=40&md5=3e256f6c599a7915179298c3013e4fc9","According to the canalization hypothesis of attachment theory (Bowlby, 1973), people’s trajectories of attachment security should become increasingly stable and buffered against external pressures as their relationships progress. The present study aimed to examine this hypothesis within the context of romantic relationships. We analyzed longitudinal data collected from 1,741 adults who completed between three and 24 survey assessments (average number of waves analyzed = 6.79, SD = 5.31; median test–retest interval = 35 days). We modeled participants’ within-person fluctuations in partner-specific security as a function of their romantic relationship length. Additionally, we examined whether attachment-related events (e.g., conflict with one’s partner) predict greater within-person fluctuations in security among people involved in newer versus more established romantic relationships. Our results suggest that people in newer romantic relationships demonstrated greater fluctuations in partner-specific attachment anxiety—both generally and in reaction to attachment-related events—compared to those in well-established romantic relationships. However, neither of these trends was observed for partner-specific attachment avoidance. These results provide partial support for the canalization hypothesis but also suggest that canalization processes may be more nuanced than previously assumed. © 2023 American Psychological Association","Article","Scopus"
"Go´mez A.; Vázquez A.; Alba B.; Blanco L.; Chinchilla J.; Chiclana S.; Jr. W.B.S.","Go´mez, Angel (55387490000); Vázquez, Alexandra (50961710800); Alba, Beatriz (57456515000); Blanco, Laura (57456298300); Chinchilla, Juana (57201031207); Chiclana, Sandra (57222187884); Jr., William B. Swann (59142031200)","55387490000; 50961710800; 57456515000; 57456298300; 57201031207; 57222187884; 59142031200","Feeling Understood Fosters Identity Fusion","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspi0000464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194083292&doi=10.1037%2fpspi0000464&partnerID=40&md5=ad4087c7e72f1ff2bceb9a9bddf1b639","If the consequences of identity fusion are well established, its psychological antecedents are not. To address this shortcoming, eight studies tested the hypothesis that self-verification (receiving evaluations that confirm one’s self-views) increases fusion (a synergistic union with a group, individual, or cause), which, in turn, increases behavioral support for the target of fusion. Correlational studies showed that perceived self-verification was positively associated with fusion, which was positively associated with willingness to fight and die for a group (Study 1a), a value (Study 1b), and a leader (Study 1c). Study 2 revealed that increasing perceived self-verification fostered greater willingness to fight and die for the group but only indirectly through increases in fusion. Study 3 showed that 4 months after indicating the degree of fusion with a group, increasing perceived self-verification augmented endorsement of fighting and dying for the group indirectly through elevations in fusion. In Study 4, relational ties mediated the relationship between perceived self-verification and fusion. Finally, face-to-face interviews with incarcerated members of street gangs and organized crime gangs (Studies 5a–5b) showed that perceived self-verification was positively associated with fusion, which was positively associated with sacrifices for the gang (replicating Studies 1a–1c). No evidence emerged supporting a rival causal path in which fusion caused willingness to fight and die through perceived self-verification. Implications for related theoretical approaches and for conceptualizing the relationship between personal identities, social identities, and group processes are discussed. © 2024 American Psychological Association","Article","Scopus"
"Livingstone A.G.; Bedford S.L.; Afyouni A.; Vu N.; Kapantai I.; Makanju D.; Chayinska M.; González R.; Carozzi P.; Contreras C.; Byrne S.; Guy J.; King L.; Lo C.H.C.; Pearson H.; Tapp C.","Livingstone, Andrew G. (15822174100); Bedford, Summer L. (57472572900); Afyouni, Aya (58844016400); Vu, Ngoc (58844016500); Kapantai, Ioanna (57204574337); Makanju, Damilola (57216241497); Chayinska, Maria (57194025490); González, Roberto (36339388700); Carozzi, Pía (58197524300); Contreras, Camila (57223006871); Byrne, Sarosha (58843768300); Guy, Jennifer (58843768400); King, Lara (58843768500); Lo, Clarissa H. C. (58844255600); Pearson, Harriet (58843768600); Tapp, Calandra (58843768700)","15822174100; 57472572900; 58844016400; 58844016500; 57204574337; 57216241497; 57194025490; 36339388700; 58197524300; 57223006871; 58843768300; 58843768400; 58843768500; 58844255600; 58843768600; 58843768700","You Get Us, So You Like Us: Feeling Understood by an Outgroup Predicts More Positive Intergroup Relations via Perceived Positive Regard","2023","Journal of Personality and Social Psychology","126","2","","262","281","19","10.1037/pspi0000434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183192197&doi=10.1037%2fpspi0000434&partnerID=40&md5=c88cea81550f98190b932b268496623c","Intergroup felt understanding—the belief that outgroup members understand and accept ingroup perspectives—has been found to predict positive intergroup outcomes, but the mechanism through which it has its positive effects is unclear. Across eight studies, we tested the hypothesis that felt positive regard—the perception that outgroup members like and respect ingroup members—mediates the positive effects of felt understanding on outcomes like outgroup trust. Studies 1–6 (total N = 1,366) included cross-sectional and experimental designs and a range of intergroup settings such as Sunni–Shia relations in Lebanon, gender relations, and support for “Brexit” in the United Kingdom. Results of meta-analytic structural equation models across these studies provided evidence of the indirect effect of felt understanding via felt positive regard on outcomes including trust and positive relational emotions. Study 7 (N = 307) then tested the causal effect of felt positive regard through a direct manipulation. Findings confirmed that felt positive (vs. negative) regard did lead to more positive intergroup perceptions. Finally, Study 8 (N = 410) tested the indirect effect as a within-person change process using a year-long, two-wave study of the conflict in Chile between Indigenous Mapuche and Non-Indigenous Chileans: Change over time in felt understanding indirectly predicted change over time in trust via change in felt positive regard. We consider the theoretical implications of the findings for how intergroup relations may be improved and the possibilities presented by felt understanding for intervention development. © 2023 The Author(s)","Article","Scopus"
"Shi B.; Cheng R.; Robins R.W.","Shi, Bing (36714245700); Cheng, Rongxin (58668297700); Robins, Richard W. (7201586069)","36714245700; 58668297700; 7201586069","Investigating the Trajectory of Mexican-Origin Youth’s Materialistic Values Across Adolescence and Prospective Associations With Life Satisfaction in Early Adulthood: The Role of Familism, Demographic Factors, and Parent Characteristics","2023","Journal of Personality and Social Psychology","126","3","","492","510","18","10.1037/pspp0000489","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183608535&doi=10.1037%2fpspp0000489&partnerID=40&md5=b3aeff682a3ac894a82c193252cc6cc1","Using data from a 14-year longitudinal study of 674 Mexican-origin youth, the present study examined the development of materialistic values (MV) across adolescence (ages 10–16), correlates of the adolescent MV trajectory, and prospective associations between the MV trajectory and life satisfaction in early adulthood (ages 17–23). Latent growth curve analyses showed thatMVdecreased, on average, from early to late adolescence. Youth raised in families with higher household income, higher maternal and paternal education, and lower maternal and paternal MV tended to be less materialistic; higher maternal education was associated with smaller decreases in MVfrom age 10 to 16. A strong association of greater decreases in MV across adolescence was found with higher initial life satisfaction at age 17, but not with changes in life satisfaction from age 17 to 23. Findings from this study provide insights into the development ofMVamong Mexican-origin youth. © 2023 American Psychological Association","Article","Scopus"
"Hughes E.K.; Emery L.F.; McGorray E.L.; Gardner W.L.; Finkel E.J.","Hughes, Erin K. (57205247694); Emery, Lydia F. (56002007200); McGorray, Emma L. (57216146808); Gardner, Wendi L. (7202841160); Finkel, Eli J. (7005246359)","57205247694; 56002007200; 57216146808; 7202841160; 7005246359","The Delusion of the Disappearing Self? Attachment Avoidance and the Experience of Externally Invisible Self-Loss in Romantic Relationships","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspi0000468","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205394224&doi=10.1037%2fpspi0000468&partnerID=40&md5=7d625847957151df338b77efce729ce0","All of us experience self-change in relationships, but our subjective experiences of change may not always align with external metrics of such change. We hypothesized that people with higher attachment avoidance are more likely to experience self-change as a loss, which in turn predicts lower relationship commitment. We further hypothesized, however, that there would be a disparity in perceptions, such that avoidant people will experience self-loss that external metrics—including their own behaviors and ratings from third-party coders—do not detect. Results from four studies, which employed a variety of cross-sectional (Studies 1 and 4) and longitudinal (Studies 2 and 3) methods, demonstrated that higher attachment avoidance predicted greater experienced loss of self, which in turn predicted lower commitment. Studies 2–4 also revealed evidence for the hypothesized disparity in perceptions: Avoidantly attached individuals’ experience of greater self-loss failed to emerge when using a variety of external metrics of self-loss, producing Avoidance × Loss Type (experienced vs. external metric) interaction effects. These studies suggest that avoidantly attached people, who tend to be vigilant to autonomy threats in relationships, experience relationship-linked changes as losses, even though external metrics fail to detect such loss. © 2024 American Psychological Association","Article","Scopus"
"Ford B.Q.; Feinberg M.; Lassetter B.; Thai S.; Gatchpazian A.","Ford, Brett Q. (35093849100); Feinberg, Matthew (36844042700); Lassetter, Bethany (55428969700); Thai, Sabrina (55897924200); Gatchpazian, Arasteh (57211866031)","35093849100; 36844042700; 55428969700; 55897924200; 57211866031","The Political Is Personal: The Costs of Daily Politics","2023","Journal of Personality and Social Psychology","125","1","","1","28","27","10.1037/pspa0000335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148654920&doi=10.1037%2fpspa0000335&partnerID=40&md5=492915d6679033b6e2c8ceeaebc4ee66","Politics and its controversies have permeated everyday life, but the daily impact of politics on the general public is largely unknown. Here, we apply an affective science framework to understand how the public experiences daily politics in a two-part examination. We first used longitudinal, daily diary methods to track two samples of U.S. participants as they experienced daily political events across 2 weeks (Study 1: N = 198, observations = 2,167) and 3 weeks (Study 2: N = 811, observations = 12,790) to explore how these events permeated people’s lives and how people coped with that influence. In both diary studies, daily political events consistently not only evoked negative emotions, which corresponded to worse psychological and physical well-being, but also greater motivation to take political action (e.g., volunteer, protest) aimed at changing the political system that evoked these emotions in the first place. Understandably, people frequently tried to regulate their politics-induced emotions, and regulating these emotions using effective cognitive strategies (reappraisal and distraction) predicted greater well-being, but also weaker motivation to take action. Although people protected themselves from the emotional impact of politics, frequently used regulation strategies came with a trade-off between well-being and action. Second, we conducted experimental studies where we manipulated exposure to day-to-day politics (Study 3, N = 922), and the use of various emotion regulation strategies in response (Study 4, N = 1,277), and found causal support for the central findings of Studies 1–2. Overall, this research highlights how politics can be a chronic stressor in people’s daily lives, underscoring the far-reaching influence politicians have beyond the formal powers endowed unto them. © 2023 American Psychological Association","Article","Scopus"
"Reinhardt N.; Reinhard M.-A.","Reinhardt, Nina (57220370833); Reinhard, Marc-André (36053652500)","57220370833; 36053652500","Honesty–Humility Negatively Correlates With Dishonesty in Romantic Relationships","2023","Journal of Personality and Social Psychology","125","4","","925","942","17","10.1037/pspp0000456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147030464&doi=10.1037%2fpspp0000456&partnerID=40&md5=f03bec36a5090554d0f54ffce0b3b527","Despite the clear existing theoretical links, ours is the first direct systematic series of studies investigating a potential negative association between Honesty–Humility and general dishonesty in romantic relationships. Eleven preregistered online studies with community samples were run (total N = 5, 677). For a first test of our hypothesis, we conducted a series of seven cross-sectional studies based on self-reports; these studies used different methodological approaches to assess relationship-based dishonesty (i.e., closed-ended self-report scales, scenarios, and direct frequency measures). This was followed by one diary study and three studies that base their assessment on more behavioral measurements of relationship-based dishonesty (e.g., a dice roll task and an anagram task). In line with our hypothesis, all studies reliably revealed that participants higher in Honesty–Humility reported less relationship-based dishonesty. The classification of the found results to past research and the general relevance of the Honesty–Humility factor for romantic relationships are discussed. © 2023 American Psychological Association","Article","Scopus"
