"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Ahmed R.; Boyd B.D.; Elson D.; Albert K.; Begnoche P.; Kang H.; Landman B.A.; Szymkowicz S.M.; Andrews P.; Vega J.; Taylor W.D.","Ahmed, Ryan (57209737232); Boyd, Brian D. (37098596500); Elson, Damian (57218126632); Albert, Kimberly (50461105000); Begnoche, Patrick (58622708000); Kang, Hakmook (54915922800); Landman, Bennett A. (16679175200); Szymkowicz, Sarah M. (55217610100); Andrews, Patricia (57217588933); Vega, Jennifer (55425752700); Taylor, Warren D. (7402890604)","57209737232; 37098596500; 57218126632; 50461105000; 58622708000; 54915922800; 16679175200; 55217610100; 57217588933; 55425752700; 7402890604","Influences of resting-state intrinsic functional brain connectivity on the antidepressant treatment response in late-life depression","2023","Psychological Medicine","53","13","","6261","6270","9","10.1017/S0033291722003579","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172655613&doi=10.1017%2fS0033291722003579&partnerID=40&md5=a2a8695c5d63a3a4c782ed5a9f04238e","Background Late-life depression (LLD) is characterized by differences in resting state functional connectivity within and between intrinsic functional networks. This study examined whether clinical improvement to antidepressant medications is associated with pre-randomization functional connectivity in intrinsic brain networks. Methods Participants were 95 elders aged 60 years or older with major depressive disorder. After clinical assessments and baseline MRI, participants were randomized to escitalopram or placebo with a two-to-one allocation for 8 weeks. Non-remitting participants subsequently entered an 8-week trial of open-label bupropion. The main clinical outcome was depression severity measured by MADRS. Resting state functional connectivity was measured between a priori key seeds in the default mode (DMN), cognitive control, and limbic networks. Results In primary analyses of blinded data, lower post-treatment MADRS score was associated with higher resting connectivity between: (a) posterior cingulate cortex (PCC) and left medial prefrontal cortex; (b) PCC and subgenual anterior cingulate cortex (ACC); (c) right medial PFC and subgenual ACC; (d) right orbitofrontal cortex and left hippocampus. Lower post-treatment MADRS was further associated with lower connectivity between: (e) the right orbitofrontal cortex and left amygdala; and (f) left dorsolateral PFC and left dorsal ACC. Secondary analyses associated mood improvement on escitalopram with anterior DMN hub connectivity. Exploratory analyses of the bupropion open-label trial associated improvement with subgenual ACC, frontal, and amygdala connectivity. Conclusions Response to antidepressants in LLD is related to connectivity in the DMN, cognitive control and limbic networks. Future work should focus on clinical markers of network connectivity informing prognosis. Registration ClinicalTrials.gov NCT02332291. Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Thomson R.M.; Kopasker D.; Leyland A.; Pearce A.; Katikireddi S.V.","Thomson, Rachel M. (56388241000); Kopasker, Daniel (57195756787); Leyland, Alastair (7006153004); Pearce, Anna (57203333995); Katikireddi, S. Vittal (6508254091)","56388241000; 57195756787; 7006153004; 57203333995; 6508254091","To what extent does income explain the effect of unemployment on mental health? Mediation analysis in the UK Household Longitudinal Study","2023","Psychological Medicine","53","13","","6271","6279","8","10.1017/S0033291722003580","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172425129&doi=10.1017%2fS0033291722003580&partnerID=40&md5=5dae164809f8f359fd668608ed7af376","Background Employment and income are important determinants of mental health (MH), but the extent that unemployment effects are mediated by reduced income is unclear. We estimated the total effect (TE) of unemployment on MH and the controlled direct effect (CDE) not acting via income. Methods We included adults 25-64 years from nine waves of the UK Household Longitudinal Study (n = 45 497/obs = 202 297). Unemployment was defined as not being in paid employment; common mental disorder (CMD) was defined as General Health Questionnaire-12 score ≥4. We conducted causal mediation analysis using double-robust marginal structural modelling, estimating odds ratios (OR) and absolute differences for effects of unemployment on CMD in the same year, before (TE) and after (CDE) blocking the income pathway. We calculated percentage mediation by income, with bootstrapped standard errors. Results The TE of unemployment on CMD risk was OR 1.66 (95% CI 1.57-1.76), with 7.09% (6.21-7.97) absolute difference in prevalence; equivalent CDEs were OR 1.55 (1.46-1.66) and 6.08% (5.13-7.03). Income mediated 14.22% (8.04-20.40) of the TE. Percentage mediation was higher for job losses [15.10% (6.81-23.39)] than gains [8.77% (0.36-17.19)]; it was lowest for those 25-40 years [7.99% (-2.57 to 18.51)] and in poverty [2.63% (-2.22 to 7.49)]. Conclusions A high proportion of the short-term effect of unemployment on MH is not explained by income, particularly for younger people and those in poverty. Population attributable fractions suggested 16.49% of CMD burden was due to unemployment, with 13.90% directly attributable to job loss rather than resultant income changes. Similar analytical approaches could explore how this differs across contexts, by other factors, and consider longer-term effects. Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Sendi S.; Fischer S.; Papadopoulos A.; Poon L.; Rane L.J.; Fekadu A.; Mondelli V.; Cleare A.J.","Sendi, Shabaz (56644986000); Fischer, Susanne (46062009000); Papadopoulos, Andrew (7101944753); Poon, Lucia (7005441755); Rane, Lena J. (36015532900); Fekadu, Abebaw (6602338931); Mondelli, Valeria (15073211100); Cleare, Anthony J. (7007175291)","56644986000; 46062009000; 7101944753; 7005441755; 36015532900; 6602338931; 15073211100; 7007175291","Childhood trauma associated with increased post-awakening cortisol in major depressive disorder","2023","Psychological Medicine","53","13","","6397","6402","5","10.1017/S0033291723000053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172425522&doi=10.1017%2fS0033291723000053&partnerID=40&md5=716a03967aabd9f8fa4377b2bf0bcee5","Background Enhanced post-awakening cortisol may serve as a biological marker for individuals with major depressive disorder. However, studies comparing post-awakening cortisol between patients with major depressive disorder (MDD) and healthy controls have produced conflicting findings. The aim of this study was to investigate whether this inconsistency could be due to the effects of childhood trauma. Methods A total of N = 112 patients with MDD and healthy controls were divided into four groups according to the presence of childhood trauma. Saliva samples were collected at awakening and 15, 30, 45, and 60 min later. The total cortisol output and the cortisol awakening response (CAR) were calculated. Results The total post-awakening cortisol output was significantly higher in patients with MDD as compared to healthy controls, but only in those individuals reporting childhood trauma. The four groups did not differ regarding the CAR. Conclusions Elevated post-awakening cortisol in MDD may be confined to those with a history of early life stress. Tailoring and/or augmenting of currently available treatments may be required to meet the specific needs of this population. Copyright © The Author(s), 2023. Published by Cambridge University Press.","Article","Scopus"
"Dyball D.; Bennett A.N.; Schofield S.; Cullinan P.; Boos C.J.; Bull A.M.J.; Stevelink S.A.M.; Fear N.T.","Dyball, Daniel (57205457464); Bennett, Alexander N. (57206755400); Schofield, Susie (55921210400); Cullinan, Paul (57203056609); Boos, Christopher J. (57215186525); Bull, Anthony M. J. (24392233100); Stevelink, Sharon A. M. (55022754400); Fear, Nicola T. (6603924044)","57205457464; 57206755400; 55921210400; 57203056609; 57215186525; 24392233100; 55022754400; 6603924044","Post-traumatic growth amongst UK armed forces personnel who were deployed to Afghanistan and the role of combat injury, mental health and pain: the ADVANCE cohort study","2023","Psychological Medicine","53","11","","5322","5331","9","10.1017/S0033291722002410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169293382&doi=10.1017%2fS0033291722002410&partnerID=40&md5=6862cc8c2adb4e3957eb9a1e57aa6c44","Background Post-traumatic growth (PTG) is a positive psychological consequence of trauma. The aims of this study were to investigate whether combat injury was associated with deployment-related PTG in a cohort of UK military personnel who were deployed to Afghanistan, and whether post-traumatic stress disorder (PTSD), depression and pain mediate this relationship. Methods 521 physically injured (n = 138 amputation; n = 383 non-amputation injury) and 514 frequency-matched uninjured personnel completed questionnaires including the deployment-related Post-Traumatic Growth Inventory (DPTGI). DPTGI scores were categorised into tertiles of: no/low (score 0-20), moderate (score 21-34) or a large (35-63) degree of deployment-related PTG. Analysis was completed using generalised structural equation modelling. Results A large degree of PTG was reported by 28.0% (n = 140) of the uninjured group, 36.9% (n = 196) of the overall injured group, 45.4% (n = 62) of amputee and 34.1% (n = 134) of the non-amputee injured subgroups. Combat injury had a direct effect on reporting a large degree of PTG [Relative risk ratio (RRR) 1.59 (95% confidence interval (CI) 1.17-2.17)] compared to sustaining no injury. Amputation injuries also had a significant direct effect [RRR 2.18 (95% CI 1.24-3.75)], but non-amputation injuries did not [RRR 1.35 (95% CI 0.92-1.93)]. PTSD, depression and pain partially mediate this relationship, though mediation differed depending on the injury subtype. PTSD had a curvilinear relationship with PTG, whilst depression had a negative association and pain had a positive association. Conclusions Combat injury, in particular injury resulting in traumatic amputation, is associated with reporting a large degree of PTG. Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Xiao F.; Zhao J.; Fan L.; Ji X.; Fang S.; Zhang P.; Kong X.; Liu Q.; Yu H.; Zhou X.; Gao X.; Wang X.","Xiao, Fan (57653064700); Zhao, Jiahui (57223390073); Fan, Lejia (57220023609); Ji, Xinlei (57211626571); Fang, Shulin (57219836091); Zhang, Panwen (57219842927); Kong, Xinyuan (57270540600); Liu, Qinyu (57956003500); Yu, Hongbo (52464935400); Zhou, Xiaolin (36116357700); Gao, Xiaoxue (57188820829); Wang, Xiang (57845369700)","57653064700; 57223390073; 57220023609; 57211626571; 57219836091; 57219842927; 57270540600; 57956003500; 52464935400; 36116357700; 57188820829; 57845369700","Understanding guilt-related interpersonal dysfunction in obsessive-compulsive personality disorder through computational modeling of two social interaction tasks","2023","Psychological Medicine","53","12","","5569","5581","12","10.1017/S003329172200277X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171671765&doi=10.1017%2fS003329172200277X&partnerID=40&md5=7a74324449118d9ea4b17c99edae91a9","Background. Obsessive-compulsive personality disorder (OCPD) is a high-prevalence personality disorder characterized by subtle but stable interpersonal dysfunction. There have been only limited studies addressing the behavioral patterns and cognitive features of OCPD in interpersonal contexts. The purpose of this study was to investigate how behaviors differ between OCPD individuals and healthy controls (HCs) in the context of guilt-related interpersonal responses. Method. A total of 113 participants were recruited, including 46 who were identified as having OCPD and 67 HCs. Guilt-related interpersonal responses were manipulated and measured with two social interactive tasks: the Guilt Aversion Task, to assess how anticipatory guilt motivates cooperation; and the Guilt Compensation Task, to assess how experienced guilt induces compensation behaviors. The guilt aversion model and Fehr–Schmidt inequity aversion model were adopted to analyze decision-making in the Guilt Aversion Task and the Guilt Compensation Task, respectively. Results. Computational model-based results demonstrated that, compared with HCs, the OCPD group exhibited less guilt aversion when making cooperative decisions as well as less guilt-induced compensation after harming others. Conclusion. Our findings indicate that individuals with OCPD tend to be less affected by guilt than HCs. These impairments in guilt-related responses may prevent adjustments in behaviors toward compliance with social norms and thus result in interpersonal dysfunctions. © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Kung C.S.J.; Steptoe A.","Kung, Claryn S. J. (57201068769); Steptoe, Andrew (7102289942)","57201068769; 7102289942","Internet use and psychological wellbeing among older adults in England: a difference-in-differences analysis over the COVID-19 pandemic","2023","Psychological Medicine","53","11","","5356","5358","2","10.1017/S0033291722003208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169295964&doi=10.1017%2fS0033291722003208&partnerID=40&md5=8bd13990c9f0cebfe67dee75252f5456","Background Longitudinal evidence on how Internet use affects the psychological wellbeing of older adults has been mixed. As policymakers invest in efforts to reduce the digital divide, it is important to have robust evidence on whether encouraging Internet use among older adults is beneficial, or potentially detrimental, to their wellbeing. Methods We observe depressive symptoms and loneliness of adults aged 50 + in the nationally representative English Longitudinal Study of Ageing, from before (2018/19) to during the coronavirus disease 2019 (COVID-19) pandemic (June/July and November/December 2020). Our quasi-experimental difference-in-differences strategy compares within-individual wellbeing changes between older adults who desired to use the Internet more but experienced barriers including lack of skills, access, and equipment, with regular Internet users who did not desire to use the Internet more. To reduce selection bias, we match both groups on demographic and socioeconomic characteristics that are predictive of Internet use. We assume that in the absence of COVID-19 - a period of increased reliance on the Internet - the wellbeing trajectories of both groups would have followed a common trend. Results Compared with matched controls (N = 2983), participants reporting barriers to Internet use (N = 802) experienced a greater increase in the likelihood of depressive symptoms from before to during the pandemic, but not worse loneliness levels. This effect was stronger for women, those aged above 65 years, and those from lower-income households. Conclusions Besides enabling access to digital services, efforts to ensure older adults continue to be engaged members of an increasingly digital society could deliver returns in terms of a buffer against psychological distress. Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Frangou S.; Travis-Lumer Y.; Kodesh A.; Goldberg Y.; New F.; Reichenberg A.; Levine S.Z.","Frangou, Sophia (7004549374); Travis-Lumer, Yael (57220127349); Kodesh, Arad (6508017461); Goldberg, Yair (23477317700); New, Faye (57762798300); Reichenberg, Abraham (55782719300); Levine, Stephen Z. (57205188044)","7004549374; 57220127349; 6508017461; 23477317700; 57762798300; 55782719300; 57205188044","Increased incident rates of antidepressant use during the COVID-19 pandemic: interrupted time-series analysis of a nationally representative sample","2023","Psychological Medicine","53","11","","4943","4951","8","10.1017/S0033291722001891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132727583&doi=10.1017%2fS0033291722001891&partnerID=40&md5=c7fdd6313c5752e78f15c290b2c690a3","Background The COVID-19 pandemic has been associated with increased levels of depression and anxiety with implications for the use of antidepressant medications. Methods The incident rate of antidepressant fills before and during the COVID-19 pandemic were compared using interrupted time-series analysis followed by comprehensive sensitivity analyses on data derived from electronic medical records from a large health management organization providing nationwide services to 14% of the Israeli population. The dataset covered the period from 1 January 2013 to 1 February 2021, with 1 March 2020 onwards defined as the period of the COVID-19 pandemic. Forecasting analysis was implemented to test the effect of the vaccine roll-out and easing of social restrictions on antidepressant use. Results The sample consisted of 852 233 persons with a total antidepressant incident fill count of 139 535.4 (total cumulative rate per 100 000 = 16 372.91, 95% CI 16 287.19-16 459.01). We calculated the proportion of antidepressant prescription fills for the COVID-19 period, and the counterfactual proportion for the same period, assuming COVID-19 had not occurred. The difference in these proportions was significant [Cohen's h = 10-3 (0.16), 95% CI 10-3 (- 0.71 to 1.03)]. The pandemic was associated with a significant increase in the slope of the incident rate of antidepressant fills (slope change = 0.01, 95% CI 0.00-0.03; p = 0.04) and a monthly increase of 2% compared to the counterfactual (the estimated rate assuming no pandemic occurred). The increased rate was more pronounced in women, and was not modified by lockdown on/off periods, socioeconomic or SARS-CoV-2 status. The rate of observed antidepressant fills was similar to that forecasted under the assumption of ongoing COVID-19 distress. Conclusion These findings underscore the toll of the pandemic on mental health and inform mental health policy and service delivery during and after implementing COVID-19 attenuation strategies.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Badal V.D.; Depp C.A.; Harvey P.D.; Ackerman R.A.; Moore R.C.; Pinkham A.E.","Badal, Varsha D. (57224560152); Depp, Colin A. (6505861972); Harvey, Philip D. (7401432064); Ackerman, Robert A. (35093795700); Moore, Raeanne C. (26533129900); Pinkham, Amy E. (6508264602)","57224560152; 6505861972; 7401432064; 35093795700; 26533129900; 6508264602","Confidence, accuracy judgments and feedback in schizophrenia and bipolar disorder: A time series network analysis","2023","Psychological Medicine","53","9","","4200","4209","9","10.1017/S0033291722000939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129650834&doi=10.1017%2fS0033291722000939&partnerID=40&md5=77665b8a60589f393a1201ea43692250","Background Inaccurate self-assessment of performance is common among people with serious mental illness, and it is associated with poor functional outcomes independent from ability. However, the temporal interdependencies between judgments of performance, confidence in accuracy, and feedback about performance are not well understood. Methods We evaluated two tasks: the Wisconsin Card Sorting Test (WCST) and the Penn Emotion recognition task (ER40). These tasks were modified to include item-by-item confidence and accuracy judgments, along with feedback on accuracy. We evaluated these tasks as time series and applied network modeling to understand the temporal relationships between momentary confidence, accuracy judgments, and feedback. The sample constituted participants with schizophrenia (SZ; N = 144), bipolar disorder (BD; N = 140), and healthy controls (HC; N = 39). Results Network models for both WCST and ER40 revealed denser and lagged connections between confidence and accuracy judgments in SZ and, to a lesser extent in BD, that were not evidenced in HC. However, associations between feedback regarding accuracy with subsequent accuracy judgments and confidence were weaker in SZ and BD. In each of these comparisons, the BD group was intermediate between HC and SZ. In analyses of the WCST, wherein incorporating feedback is crucial for success, higher confidence predicted worse subsequent performance in SZ but not in HC or BD. Conclusions While network models are exploratory, the results suggest some potential mechanisms by which challenges in self-assessment may impede performance, perhaps through hyperfocus on self-generated judgments at the expense of incorporation of feedback.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Chu C.; Stanley I.H.; Marx B.P.; King A.J.; Vogt D.; Gildea S.M.; Hwang I.H.; Sampson N.A.; O'brien R.; Stein M.B.; Ursano R.J.; Kessler R.C.","Chu, Carol (55875622700); Stanley, Ian H. (56524250600); Marx, Brian P. (7005047586); King, Andrew J. (57190306415); Vogt, Dawne (7102145237); Gildea, Sarah M. (57216894059); Hwang, Irving H. (24279373900); Sampson, Nancy A. (16835590600); O'brien, Robert (57200302187); Stein, Murray B. (57198646060); Ursano, Robert J. (57208098895); Kessler, Ronald C. (7202074046)","55875622700; 56524250600; 7005047586; 57190306415; 7102145237; 57216894059; 24279373900; 16835590600; 57200302187; 57198646060; 57208098895; 7202074046","Associations of vulnerability to stressful life events with suicide attempts after active duty among high-risk soldiers: results from the Study to Assess Risk and Resilience in Servicemembers-longitudinal study (STARRS-LS)","2023","Psychological Medicine","53","9","","4181","4191","10","10.1017/S0033291722000915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163108723&doi=10.1017%2fS0033291722000915&partnerID=40&md5=c66b61892e6c7f78e65087ee8c2a3567","Background. The transition from military service to civilian life is a high-risk period for suicide attempts (SAs). Although stressful life events (SLEs) faced by transitioning soldiers are thought to be implicated, systematic prospective evidence is lacking. Methods. Participants in the Army Study to Assess Risk and Resilience in Servicemembers (STARRS) completed baseline self-report surveys while on active duty in 2011-2014. Two self-report follow-up Longitudinal Surveys (LS1: 2016-2018; LS2: 2018-2019) were subsequently administered to probability subsamples of these baseline respondents. As detailed in a previous report, a SA risk index based on survey, administrative, and geospatial data collected before separation/deactivation identified 15% of the LS respondents who had separated/ deactivated as being high-risk for self-reported post-separation/deactivation SAs. The current report presents an investigation of the extent to which self-reported SLEs occurring in the 12 months before each LS survey might have mediated/modified the association between this SA risk index and post-separation/deactivation SAs. Results. The 15% of respondents identified as high-risk had a significantly elevated prevalence of some post-separation/deactivation SLEs. In addition, the associations of some SLEs with SAs were significantly stronger among predicted high-risk than lower-risk respondents. Demographic rate decomposition showed that 59.5% (S.E. = 10.2) of the overall association between the predicted high-risk index and subsequent SAs was linked to these SLEs. Conclusions. It might be possible to prevent a substantial proportion of post-separation/ deactivation SAs by providing high-risk soldiers with targeted preventive interventions for exposure/vulnerability to commonly occurring SLEs.  Copyright © 2022 The Author(s).","Article","Scopus"
"Santana D.D.; Mitchison D.; Mannan H.; Griffiths S.; Appolinario J.C.; Da Veiga G.V.; Touyz S.; Hay P.","Santana, Danilo Dias (57193707654); Mitchison, Deborah (37064919400); Mannan, Haider (22980575000); Griffiths, Scott (55681083600); Appolinario, Jose Carlos (6602717037); Da Veiga, Gloria Valeria (6602618179); Touyz, Stephen (7005101436); Hay, Phillipa (7103401187)","57193707654; 37064919400; 22980575000; 55681083600; 6602717037; 6602618179; 7005101436; 7103401187","Twenty-year associations between disordered eating behaviors and sociodemographic features in a multiple cross-sectional sample","2023","Psychological Medicine","53","11","","5012","5021","9","10.1017/S0033291722001994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170688827&doi=10.1017%2fS0033291722001994&partnerID=40&md5=5ff7e00a4046c1ba7e27fdc52b5d9f33","Background Disordered eating behaviors (DEB) impact on health and wellbeing worldwide. This study aimed to examine sociodemographic trends in the prevalence of DEB over 20 years in the Australian general population. Methods Data were derived from five sequential cross-sectional surveys (1998, 2008, 2009, 2016 and 2017) with population-representative samples of adults and adolescents residing in South Australia (N = 15 075). DEBs investigated were objective binge eating (OBE), strict dieting/fasting, and purging. Sociodemographic data included gender, age, educational level, work and marital status, and residence. Results OBE prevalence increased significantly. Strict dieting/fasting also increased from 1998 to 2008/9 but remained stable between 2008/9 and 2016/7. Purging prevalence did not change significantly over time. All survey years were associated with a significantly higher odds of OBE, and strict diet/fasting compared to 1998. Lower age, a higher Accessibility Remoteness Index of Australia (ARIA) score, higher body mass index (BMI), higher educational attainment, and not being in a married or de facto relationship were independently associated with greater adjusted odds for endorsing OBE. Younger age, female gender, and higher BMI were also independently associated with greater adjusted odds for endorsing strict dieting/fasting. Conclusions The increased prevalence of DEBs in various strata of Australian society has both public health and clinical implications. The results refute the stereotype that eating disorders (EDs) predominantly affect young women. They build impetus for future research on EDs among men and older individuals, with a view to developing tailored public health and clinical interventions for these populations.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Ng V.W.S.; Gao L.; Chan E.W.; Lee H.M.E.; Hayes J.F.; Osborn D.P.J.; Rainer T.H.; Man K.K.C.; Wong I.C.K.","Ng, Vanessa W. S. (57217181564); Gao, Le (57198648533); Chan, Esther W. (14043219000); Lee, Ho Ming Edwin (57200364686); Hayes, Joseph F. (36518630100); Osborn, David P. J. (57189923687); Rainer, Timothy H. (7004489495); Man, Kenneth K. C. (55883514900); Wong, Ian C. K. (7102513915)","57217181564; 57198648533; 14043219000; 57200364686; 36518630100; 57189923687; 7004489495; 55883514900; 7102513915","Association between the pharmacological treatment of bipolar disorder and risk of traumatic injuries: a self-controlled case series study","2023","Psychological Medicine","53","11","","5185","5193","8","10.1017/S0033291722002215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169294877&doi=10.1017%2fS0033291722002215&partnerID=40&md5=fec3dc99d6f6bc032568304e6539ea2e","Background Patients with bipolar disorder (BPD) are prone to engage in risk-taking behaviours and self-harm, contributing to higher risk of traumatic injuries requiring medical attention at the emergency room (ER).We hypothesize that pharmacological treatment of BPD could reduce the risk of traumatic injuries by alleviating symptoms but evidence remains unclear. This study aimed to examine the association between pharmacological treatment and the risk of ER admissions due to traumatic injuries. Methods Individuals with BPD who received mood stabilizers and/or antipsychotics were identified using a population-based electronic healthcare records database in Hong Kong (2001-2019). A self-controlled case series design was applied to control for time-invariant confounders. Results A total of 5040 out of 14 021 adults with BPD who received pharmacological treatment and had incident ER admissions due to traumatic injuries from 2001 to 2019 were included. An increased risk of traumatic injuries was found 30 days before treatment [incidence rate ratio (IRR) 4.44 (3.71-5.31), p < 0.0001]. After treatment initiation, the risk remained increased with a smaller magnitude, before returning to baseline [IRR 0.97 (0.88-1.06), p = 0.50] during maintenance treatment. The direct comparison of the risk during treatment to that before and after treatment showed a significant decrease. After treatment cessation, the risk was increased [IRR 1.34 (1.09-1.66), p = 0.006]. Conclusions This study supports the hypothesis that pharmacological treatment of BPD was associated with a lower risk of ER admissions due to traumatic injuries but an increased risk after treatment cessation. Close monitoring of symptoms relapse is recommended to clinicians and patients if treatment cessation is warranted.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Linardon J.; Shatte A.; McClure Z.; Fuller-Tyszkiewicz M.","Linardon, Jake (57191472805); Shatte, Adrian (55876024200); McClure, Zoe (57255217800); Fuller-Tyszkiewicz, Matthew (26631590000)","57191472805; 55876024200; 57255217800; 26631590000","A broad v. focused digital intervention for recurrent binge eating: A randomized controlled non-inferiority trial","2023","Psychological Medicine","53","10","","4580","4591","11","10.1017/S0033291722001477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135932430&doi=10.1017%2fS0033291722001477&partnerID=40&md5=0cfc07c16a24a176132aae2e07cfcc74","Background Empirically validated digital interventions for recurrent binge eating typically target numerous hypothesized change mechanisms via the delivery of different modules, skills, and techniques. Emerging evidence suggests that interventions designed to target and isolate one key change mechanism may also produce meaningful change in core symptoms. Although both 'broad' and 'focused' digital programs have demonstrated efficacy, no study has performed a direct, head-to-head comparison of the two approaches. We addressed this through a randomized non-inferiority trial. Method Participants with recurrent binge eating were randomly assigned to a broad (n = 199) or focused digital intervention (n = 199), or a waitlist (n = 202). The broad program targeted dietary restraint, mood intolerance, and body image disturbances, while the focused program exclusively targeted dietary restraint. Primary outcomes were eating disorder psychopathology and binge eating frequency. Results In intention-to-treat analyses, both intervention groups reported greater improvements in primary and secondary outcomes than the waitlist, which were sustained at an 8-week follow-up. The focused intervention was not inferior to the broad intervention on all but one outcome, but was associated with higher rates of attrition and non-compliance. Conclusion Focused digital interventions that are designed to target one key change mechanism may produce comparable symptom improvements to broader digital interventions, but appear to be associated with lower engagement.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
"Dell L.; Sbisa A.M.; Forbes A.; O'Donnell M.; Bryant R.; Hodson S.; Morton D.; Battersby M.; Tuerk P.W.; Wallace D.; Forbes D.","Dell, Lisa (55646334400); Sbisa, Alyssa M. (56902622300); Forbes, Andrew (55555014400); O'Donnell, Meaghan (7402329042); Bryant, Richard (7402594156); Hodson, Stephanie (56529186500); Morton, David (57224575937); Battersby, Malcolm (7005568465); Tuerk, Peter W. (24491102600); Wallace, Duncan (59599730900); Forbes, David (7202262385)","55646334400; 56902622300; 55555014400; 7402329042; 7402594156; 56529186500; 57224575937; 7005568465; 24491102600; 59599730900; 7202262385","Effect of massed v. standard prolonged exposure therapy on PTSD in military personnel and veterans: A non-inferiority randomised controlled trial","2023","Psychological Medicine","53","9","","4192","4199","7","10.1017/S0033291722000927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129797149&doi=10.1017%2fS0033291722000927&partnerID=40&md5=a0900e83c6728bb07cb939bf6f679d6f","Background A short, effective therapy for posttraumatic stress disorder (PTSD) could decrease barriers to implementation and uptake, reduce dropout, and ameliorate distressing symptoms in military personnel and veterans. This non-inferiority RCT evaluated the efficacy of 2-week massed prolonged exposure (MPE) therapy compared to standard 10-week prolonged exposure (SPE), the current gold standard treatment, in reducing PTSD severity in both active serving and veterans in a real-world health service system. Methods This single-blinded multi-site non-inferiority RCT took place in 12 health clinics across Australia. The primary outcome was PTSD symptom severity measured by the Clinician-Administered PTSD Scale for DSM-5 (CAPS-5) at 12 weeks. 138 military personnel and veterans with PTSD were randomised. 71 participants were allocated to SPE, with 63 allocated to MPE. Results The intention-to-treat sample included 138 participants, data were analysed for 134 participants (88.1% male, M = 46 years). The difference between the mean MPE and SPE group PTSD scores from baseline to 12 weeks-post therapy was 0.94 [95% confidence interval (CI) -4.19 to +6.07]. The upper endpoint of the 95% CI was below +7, indicating MPE was non-inferior to SPE. Significant rates of loss of PTSD diagnosis were found for both groups (MPE 53.8%, SPE 54.1%). Dropout rates were 4.8% (MPE) and 16.9% (SPE). Conclusions MPE was non-inferior to SPE in significantly reducing symptoms of PTSD. Significant reductions in symptom severity, low dropout rates, and loss of diagnosis indicate MPE is a feasible, accessible, and effective treatment. Findings demonstrate novel methods to deliver gold-standard treatments for PTSD should be routinely considered.  Copyright © The Author(s), 2022. Published by Cambridge University Press.","Article","Scopus"
