"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Woo B.M.; Liu S.; Spelke E.S.","Woo, Brandon M. (57193855811); Liu, Shari (57192687763); Spelke, Elizabeth S. (7004416908)","57193855811; 57192687763; 7004416908","Infants rationally infer the goals of other people's reaches in the absence of first-person experience with reaching actions","2024","Developmental Science","27","3","e13453","","","","10.1111/desc.13453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176140366&doi=10.1111%2fdesc.13453&partnerID=40&md5=bca196e81613a32604eb0722a303ab64","Does knowledge of other people's minds grow from concrete experience to abstract concepts? Cognitive scientists have hypothesized that infants’ first-person experience, acting on their own goals, leads them to understand others’ actions and goals. Indeed, classic developmental research suggests that before infants reach for objects, they do not see others’ reaches as goal-directed. In five experiments (N = 117), we test an alternative hypothesis: Young infants view reaching as undertaken for a purpose but are open-minded about the specific goals that reaching actions are aimed to achieve. We first show that 3-month-old infants, who cannot reach for objects, lack the expectation that observed acts of reaching will be directed to objects rather than to places. Infants at the same age learned rapidly, however, that a specific agent's reaching action was directed either to an object or to a place, after seeing the agent reach for the same object regardless of where it was, or to the same place regardless of what was there. In a further experiment, 3-month-old infants did not demonstrate such inferences when they observed an actor engaging in passive movements. Thus, before infants have learned to reach and manipulate objects themselves, they infer that reaching actions are goal-directed, and they are open to learning that the goal of an action is either an object or a place. Research Highlights: In the present experiments, 3-month-old prereaching infants learned to attribute either object goals or place goals to other people's reaching actions. Prereaching infants view agents’ actions as goal-directed, but do not expect these acts to be directed to specific objects, rather than to specific places. Prereaching infants are open-minded about the specific goal states that reaching actions aim to achieve. © 2023 John Wiley & Sons Ltd.","Article","Scopus"
"Spit S.; Geambașu A.; Renswoude D.V.; Blom E.; Fikkert P.; Hunnius S.; Junge C.; Verhagen J.; Visser I.; Wijnen F.; Levelt C.C.","Spit, Sybren (57204524140); Geambașu, Andreea (57190497222); Renswoude, Daan van (58125450400); Blom, Elma (56269057900); Fikkert, Paula (6504153066); Hunnius, Sabine (6506782036); Junge, Caroline (55148813200); Verhagen, Josje (26650216000); Visser, Ingmar (7007049555); Wijnen, Frank (6603136684); Levelt, Clara C (57192133829)","57204524140; 57190497222; 58125450400; 56269057900; 6504153066; 6506782036; 55148813200; 26650216000; 7007049555; 6603136684; 57192133829","Robustness of the cognitive gains in 7-month-old bilingual infants: A close multi-center replication of Kovács and Mehler (2009)","2023","Developmental Science","26","6","e13377","","","","10.1111/desc.13377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149288387&doi=10.1111%2fdesc.13377&partnerID=40&md5=c9884d95faca7f4d7b923c63f56421ec","We present an exact replication of Experiment 2 from Kovács and Mehler's 2009 study, which showed that 7-month-old infants who are raised bilingually exhibit a cognitive advantage. In the experiment, a sound cue, following an AAB or ABB pattern, predicted the appearance of a visual stimulus on the screen. The stimulus appeared on one side of the screen for nine trials and then switched to the other side. In the original experiment, both mono- and bilingual infants anticipated where the visual stimulus would appear during pre-switch trials. However, during post-switch trials, only bilingual children anticipated that the stimulus would appear on the other side of the screen. The authors took this as evidence of a cognitive advantage. Using the exact same materials in combination with novel analysis techniques (Bayesian analyses, mixed effects modeling and cluster based permutation analyses), we assessed the robustness of these findings in four babylabs (N = 98). Our results did not replicate the original findings: although anticipatory looks increased slightly during post-switch trials for both groups, bilingual infants were not better switchers than monolingual infants. After the original experiment, we presented additional trials to examine whether infants associated sound patterns with cued locations, for which we did not find any evidence either. The results highlight the importance of multicenter replications and more fine-grained statistical analyses to better understand child development. Highlights: We carried out an exact replication across four baby labs of the high-impact study by Kovács and Mehler (2009). We did not replicate the findings of the original study, calling into question the robustness of the claim that bilingual infants have enhanced cognitive abilities. After the original experiment, we presented additional trials to examine whether infants correctly associated sound patterns with cued locations, for which we did not find any evidence. The use of novel analysis techniques (Bayesian analyses, mixed effects modeling and cluster based permutation analyses) allowed us to draw better-informed conclusions. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Wang F.H.; Luo M.; Li N.","Wang, Felix Hao (56336275700); Luo, Meili (57937349600); Li, Nan (57220770709)","56336275700; 57937349600; 57220770709","Four- and six-year-old children track a single meaning with both familiar and unfamiliar referents when the referent is clear: More evidence for propose-but-verify","2024","Developmental Science","27","2","e13441","","","","10.1111/desc.13441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168616767&doi=10.1111%2fdesc.13441&partnerID=40&md5=aebaa5d6f2e7cf1df09b7a2fac072f15","In word learning, learners need to identify the referent of words by leveraging the fact that the same word may co-occur with different sets of objects. This raises the question, what do children remember from “in the moment” that they can use for cross-situational learning? Furthermore, do children represent pictures of familiar animals versus drawings of non-existent novel objects as potential referents differently? This study examined these questions by creating learning scenarios with only two potential referents, requiring the least amount of memory to represent all co-present objects. Across three experiments (n > 250) with 4- and 6-year-old children, children reliably selected the intended referent from learning at test, though the learning of novel objects was better than familiar objects. When asked for a co-present object, children of all ages in the study performed at chance in all of the conditions. We discuss the developmental differences in cross-situational word learning capabilities with regard to representing different stimuli as potential referents. Importantly, all children used a propose-but-verify procedure for learning novel words even in the simplest of the learning scenarios given repeated exposure. © 2023 John Wiley & Sons Ltd.","Article","Scopus"
"Wang F.; Kaneshiro B.; Toomarian E.Y.; Gosavi R.S.; Hasak L.R.; Moron S.; Nguyen Q.T.H.; Norcia A.M.; McCandliss B.D.","Wang, Fang (57190426434); Kaneshiro, Blair (56884405500); Toomarian, Elizabeth Y. (56503973000); Gosavi, Radhika S. (55808129400); Hasak, Lindsey R. (57223896230); Moron, Suanna (57934780300); Nguyen, Quynh Trang H. (57223884489); Norcia, Anthony M. (7006832042); McCandliss, Bruce D. (6602970048)","57190426434; 56884405500; 56503973000; 55808129400; 57223896230; 57934780300; 57223884489; 7006832042; 6602970048","Progress in elementary school reading linked to growth of cortical responses to familiar letter combinations within visual word forms","2024","Developmental Science","27","2","e13435","","","","10.1111/desc.13435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165244110&doi=10.1111%2fdesc.13435&partnerID=40&md5=60f06a94c3ce6cdebae4dce202528af8","Learning to read depends on the ability to extract precise details of letter combinations, which convey critical information that distinguishes tens of thousands of visual word forms. To support fluent reading skill, one crucial neural developmental process is one's brain sensitivity to statistical constraints inherent in combining letters into visual word forms. To test this idea in early readers, we tracked the impact of two years of schooling on within-subject longitudinal changes in cortical responses to three different properties of words: coarse tuning for print, and fine tuning to either familiar letter combinations within visual word forms or whole word representations. We then examined how each related to growth in reading skill. Three stimulus contrasts—words versus pseudofonts, words versus pseudowords, pseudowords versus nonwords—were presented while high-density EEG Steady-State Visual Evoked Potentials (SSVEPs, n = 31) were recorded. Internalization of abstract visual word form structures over two years of reading experience resulted in a near doubling of SSVEP amplitude, with increasing left lateralization. Longitudinal changes (decreases) in brain responses to such word form structural information were linked to the growth in reading skills, especially in rapid automatic naming of letters. No such changes were observed for whole word representation processing and coarse tuning for print. Collectively, these findings indicate that sensitivity to visual word form structure develops rapidly through exposure to print and is linked to growth in reading skill. Research Highlights: Longitudinal changes in cognitive responses to coarse print tuning, visual word from structure, and whole word representation were examined in early readers. Visual word form structure processing demonstrated striking patterns of growth with nearly doubled in EEG amplitude and increased left lateralization. Longitudinal changes (decreases) in brain responses to visual word form structural information were linked to the growth in rapid automatic naming for letters. No longitudinal changes were observed for whole word representation processing and coarse tuning for print. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Zanto T.P.; Giannakopoulou A.; Gallen C.L.; Ostrand A.E.; Younger J.W.; Anguera-Singla R.; Anguera J.A.; Gazzaley A.","Zanto, Theodore P. (26430175700); Giannakopoulou, Anastasia (55925820000); Gallen, Courtney L. (50961097700); Ostrand, Avery E. (57218417866); Younger, Jessica W. (57190439339); Anguera-Singla, Roger (57221744374); Anguera, Joaquin A. (23017788300); Gazzaley, Adam (6602657531)","26430175700; 55925820000; 50961097700; 57218417866; 57190439339; 57221744374; 23017788300; 6602657531","Digital rhythm training improves reading fluency in children","2024","Developmental Science","27","3","e13473","","","","10.1111/desc.13473","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181653212&doi=10.1111%2fdesc.13473&partnerID=40&md5=1097d9e0b8908de9d27c4d382a633009","Musical instrument training has been linked to improved academic and cognitive abilities in children, but it remains unclear why this occurs. Moreover, access to instrument training is not always feasible, thereby leaving less fortunate children without opportunity to benefit from such training. Although music-based video games may be more accessible to a broader population, research is lacking regarding their benefits on academic and cognitive performance. To address this gap, we assessed a custom-designed, digital rhythm training game as a proxy for instrument training to evaluate its ability to engender benefits in math and reading abilities. Furthermore, we tested for changes in core cognitive functions related to math and reading to inform how rhythm training may facilitate improved academic abilities. Classrooms of 8–9 year old children were randomized to receive either 6 weeks of rhythm training (N = 32) or classroom instruction as usual (control; N = 21). Compared to the control group, results showed that rhythm training improved reading, but not math, fluency. Assessments of cognition showed that rhythm training also led to improved rhythmic timing and language-based executive function (Stroop task), but not sustained attention, inhibitory control, or working memory. Interestingly, only the improvements in rhythmic timing correlated with improvements in reading ability. Together, these results provide novel evidence that a digital platform may serve as a proxy for musical instrument training to facilitate reading fluency in children, and that such reading improvements are related to enhanced rhythmic timing ability and not other cognitive functions associated with reading performance. Research Highlights: Digital rhythm training in the classroom can improve reading fluency in 8–9 year old children Improvements in reading fluency were positively correlated with enhanced rhythmic timing ability Alterations in reading fluency were not predicted by changes in other executive functions that support reading A digital platform may be a convenient and cost-effective means to provide musical rhythm training, which in turn, can facilitate academic skills. © 2024 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Dramkin D.; Odic D.","Dramkin, Denitza (57205682382); Odic, Darko (35176298400)","57205682382; 35176298400","Children dynamically update and extend the interface between number words and perceptual magnitudes","2024","Developmental Science","27","2","e13433","","","","10.1111/desc.13433","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164663249&doi=10.1111%2fdesc.13433&partnerID=40&md5=197dc786bddaf0eed6459c0f3bc7d367","As adults, we represent and think about number, space, and time in at least two ways: our intuitive—but imprecise—perceptual representations, and the slowly learned—but precise—number words. With development, these representational formats interface, allowing us to use precise number words to estimate imprecise perceptual experiences. We test two accounts of this developmental milestone. Either slowly learned associations are required for the interface to form, predicting that deviations from typical experiences (e.g., presentation of a novel unit or unpracticed dimension) will disrupt children's ability to map number words to their perceptual experiences or children's understanding of the logical similarity between number words and perceptual representations allows them to flexibly extend this interface to novel experiences (e.g., units and dimensions they have not yet learned how to formally measure). 5–11-year-olds completed verbal estimation and perceptual sensitivity tasks across three dimensions: Number, Length, and Area. For verbal estimation, they were given novel units (i.e., a three-dot unit called one “toma” for Number, a 44 px long line called one “blicket” for Length, a 111 px2 blob called one “modi” for Area) and asked to estimate how many tomas/blickets/modies they saw when shown a larger set of dots, lines, and blobs. Children could flexibly link number words to novel units across dimensions, demonstrating positive estimation slopes, even for Length and Area, which younger children had limited experience with. This suggests that the logic of structure mapping can be dynamically utilized across perceptual dimensions, even without extensive experience. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"West K.L.; Saleh A.N.; Adolph K.E.; Tamis-LeMonda C.S.","West, Kelsey L. (57192414825); Saleh, Annissa N. (57864777200); Adolph, Karen E. (7006292490); Tamis-LeMonda, Catherine S. (7003999679)","57192414825; 57864777200; 7006292490; 7003999679","“Go, go, go!” Mothers’ verbs align with infants’ locomotion","2023","Developmental Science","26","6","e13397","","","","10.1111/desc.13397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153388159&doi=10.1111%2fdesc.13397&partnerID=40&md5=66127586ea095e8e8f9fd581b0466766","Caregivers often tailor their language to infants’ ongoing actions (e.g., “are you stacking the blocks?”). When infants develop new motor skills, do caregivers show concomitant changes in their language input? We tested whether the use of verbs that refer to locomotor actions (e.g., “come,” “bring,” “walk”) differed for mothers of 13-month-old crawling (N = 16) and walking infants (N = 16), and mothers of 18-month-old experienced walkers (N = 16). Mothers directed twice as many locomotor verbs to walkers compared to same-age crawlers, but mothers’ locomotor verbs were similar for younger and older walkers. In real-time, mothers’ use of locomotor verbs was dense when infants were locomoting, and sparse when infants were stationary, regardless of infants’ crawler/walker status. Consequently, infants who spent more time in motion received more locomotor verbs compared to infants who moved less frequently. Findings indicate that infants’ motor skills guide their in-the-moment behaviors, which in turn shape the language they receive from caregivers. Research Highlights: Infants’ motor skills guide their in-the-moment behaviors, which in turn shape the language they receive from caregivers. Mothers directed more frequent and diverse verbs that referenced locomotion (e.g., “come,” “go,” “bring”) to walking infants compared to same-aged crawling infants. Mothers’ locomotor verbs were temporally dense when infants locomoted and sparse when infants were stationary, regardless of whether infants could walk or only crawl. © 2023 John Wiley & Sons Ltd.","Article","Scopus"
"Forbes S.H.; Plunkett K.","Forbes, Samuel H. (57204198290); Plunkett, Kim (7004095732)","57204198290; 7004095732","Colour perception changes with basic colour word comprehension","2023","Developmental Science","26","6","e13406","","","","10.1111/desc.13406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158032776&doi=10.1111%2fdesc.13406&partnerID=40&md5=61cc8fe7539fb4785686fe6be14630fa","Recent work has investigated the origin of infant colour categories, showing pre-linguistic infants categorise colour even in the absence of colour words. These infant categories are similar but not identical to adult categories, giving rise to an important question about how infant colour perception changes with the learning of colour words. Here we present two novel paradigms in which 12- and 19-month-old participants learning English as their first language were assessed on their perception of colour, while data on their colour word comprehension were also collected. Results indicate that participants' perception of colours close to the colour category boundaries dramatically change after colour word learning. The results highlight the shift made from infant colour categories to adult-like linguistically mediated colour categories that accompanies colour word learning. Research Highlights: We aimed to test whether colour perception is linguistically mediated in infants. We used novel eye-tracking and pupillometry paradigms to test infant colour perception either side of learning colour words. Infants' discrimination of colour changes after learning colour words, suggesting a shift due to colour word learning. A shift from pre-linguistic colour representation to linguistically mediated colour representation is discussed. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Ruggeri A.; Stanciu O.; Pelz M.; Gopnik A.; Schulz E.","Ruggeri, Azzurra (55129387400); Stanciu, Oana (56047632200); Pelz, Madeline (57222080582); Gopnik, Alison (7004056086); Schulz, Eric (7202482374)","55129387400; 56047632200; 57222080582; 7004056086; 7202482374","Preschoolers search longer when there is more information to be gained","2024","Developmental Science","27","1","e13411","","","","10.1111/desc.13411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159812770&doi=10.1111%2fdesc.13411&partnerID=40&md5=1bea6a2b005d0db58b002afcd51d7992","What drives children to explore and learn when external rewards are uncertain or absent? Across three studies, we tested whether information gain itself acts as an internal reward and suffices to motivate children's actions. We measured 24–56-month-olds' persistence in a game where they had to search for an object (animal or toy), which they never find, hidden behind a series of doors, manipulating the degree of uncertainty about which specific object was hidden. We found that children were more persistent in their search when there was higher uncertainty, and therefore, more information to be gained with each action, highlighting the importance of research on artificial intelligence to invest in curiosity-driven algorithms. Research Highlights: Across three studies, we tested whether information gain itself acts as an internal reward and suffices to motivate preschoolers' actions. We measured preschoolers' persistence when searching for an object behind a series of doors, manipulating the uncertainty about which specific object was hidden. We found that preschoolers were more persistent when there was higher uncertainty, and therefore, more information to be gained with each action. Our results highlight the importance of research on artificial intelligence to invest in curiosity-driven algorithms. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Murray-Perdue S.A.; Nowak A.L.; O'Neill M.J.; Wang L.; Cummings E.M.; Braungart-Rieker J.M.","Murray-Perdue, Samantha A. (58776278400); Nowak, Amanda L. (57199254368); O'Neill, Molly J. (57203843966); Wang, Lijuan (57211743169); Cummings, E. Mark (7005330106); Braungart-Rieker, Julia M. (6603043296)","58776278400; 57199254368; 57203843966; 57211743169; 7005330106; 6603043296","Postpartum romantic attachment and constructiveness: The protective effects of a conflict communication intervention for parents’ relationship functioning over one year","2024","Developmental Science","27","3","e13470","","","","10.1111/desc.13470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180502859&doi=10.1111%2fdesc.13470&partnerID=40&md5=43009a63768d043172007f5282097bab","Parent relationship functioning has a well-documented influence on children's early socioemotional development as early as infancy. Postpartum parenting is also a critically vulnerable period for relationships and often results in relationship decline. We investigated the effects of a rigorous, psycho-educational conflict communication intervention for supporting parents’ relationship functioning in terms of self-reported romantic attachment and observed conflict constructiveness. Using latent growth curve models, we evaluated the change in romantic attachment and constructiveness among 202 mother-father couples from 6 to 18 months postpartum. We further tested a comparison of the effects of the Conflict Intervention (CI) versus the control group and the Conflict Intervention paired with an additional parent sensitivity intervention (anyCI) versus the control group. Results indicated romantic attachment and observed constructiveness decreased over the 1-year period; this decline was partially mitigated for fathers participating in the intervention(s), wherein fathers who received the Conflict Intervention showed less decline in observed conflict constructiveness over time. Moreover, compared with those in the control condition, mothers who received the Conflict Intervention reported lower attachment security at 18 months postpartum. These results underscore the importance of including perspectives from both mothers and fathers when investigating intervention effects and considering the impact of combining interventions for parents. Research Highlights: A randomized control trial of a conflict intervention including mothers and fathers demonstrates protective effects for fathers’ constructiveness between 6 and 18 months postpartum but was not protective for mothers. Parenting experience, whether parents were transitioning to parenthood or had older children, did not significantly predict romantic attachment or behavioral constructiveness trajectories. Interparental romantic attachment and constructiveness declined only slightly postpartum. Effects of the intervention were reduced when the intervention was combined with a second intervention. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Gönül G.; Kammermeier M.; Paulus M.","Gönül, Gökhan (57201991334); Kammermeier, Marina (57200031853); Paulus, Markus (35173533200)","57201991334; 57200031853; 35173533200","What is in an action? Preschool children predict that agents take previous paths and not previous goals","2024","Developmental Science","27","3","e13466","","","","10.1111/desc.13466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178465805&doi=10.1111%2fdesc.13466&partnerID=40&md5=20ac99d0095e32ad33b7b0d8828fcc09","Developmental science has experienced a vivid debate on whether young children prioritize goals over means in their prediction of others’ actions. Influential developmental theories highlight the role of goal objects for action understanding. Yet, recent infant studies report evidence for the opposite. The empirical evidence is therefore inconclusive. The current study advanced this debate by assessing preschool children's verbal predictions of others’ actions. In five experiments (N = 302), we investigated whether preschool children and adults predict agents to move towards their previous goal (that is, show goal-related predictions) or predict agents to move along the same movement path that they pursued before. While Experiments 1a, 1b and 1c presented young children and adults with animated agents, Experiments 2a and 2b presented participants with human grasping action. An integrative analysis across experiments revealed that children were more likely to predict the agent to move along the same movement path, Z = -4.574, p ≤ 0.0001 (r = 0.304). That is, preschool children were more likely to predict that agents would move along the same trajectory even though this action would lead to a new goal object. Thus, our findings suggest that young children's action prediction relies on the detection of spatial and movement information. Overall, we discuss our findings in terms of theoretical frameworks that conceive of action understanding as an umbrella term that comprises different forms and facets in which humans understand others’ actions. Research Highlights: We investigated whether preschool children predict agents to move towards their previous goal or to move along the same movement path that they pursued before. Unlike adults, preschool children predicted that agents would move along the same trajectory even though this action would lead to a new goal. Adults’ goal-based predictions were affected from contextual details, whereas children systematically made path-based predictions. Young children's action prediction relies on the detection of spatial and movement information. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Cuartas J.; McCoy D.; Sánchez J.; Behrman J.; Cappa C.; Donati G.; Heymann J.; Lu C.; Raikes A.; Rao N.; Richter L.; Stein A.; Yoshikawa H.","Cuartas, Jorge (57199146307); McCoy, Dana (57202784047); Sánchez, Juliana (57657466200); Behrman, Jere (7006516129); Cappa, Claudia (35309506100); Donati, Georgina (57204960928); Heymann, Jody (57203070981); Lu, Chunling (55595916600); Raikes, Abbie (6602262252); Rao, Nirmala (7401628868); Richter, Linda (7103296207); Stein, Alan (7401758601); Yoshikawa, Hirokazu (7403289726)","57199146307; 57202784047; 57657466200; 7006516129; 35309506100; 57204960928; 57203070981; 55595916600; 6602262252; 7401628868; 7103296207; 7401758601; 7403289726","Family play, reading, and other stimulation and early childhood development in five low-and-middle-income countries","2023","Developmental Science","26","6","e13404","","","","10.1111/desc.13404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158045160&doi=10.1111%2fdesc.13404&partnerID=40&md5=1a3525b49361243b4323733d2dc272e4","This paper used longitudinal data from five studies conducted in Bangladesh, Bhutan, Cambodia, Ethiopia, and Rwanda to examine the links between family stimulation and early childhood development outcomes (N = 4904; Mage = 51.5; 49% girls). Results from random-effects and more conservative child-fixed effects models indicate that across these studies, family stimulation, measured by caregivers’ engagement in nine activities (e.g., reading, playing, singing), predicted increments in children's early numeracy, literacy, social-emotional, motor, and executive function skills (standardized associations ranged from 0.05 to 0.11 SD). Study-specific models showed variability in the estimates, with null associations in two out of the five studies. These findings indicate the need for additional research on culturally specific ways in which caregivers may support early development and highlight the importance of promoting family stimulation to catalyze positive developmental trajectories in global contexts. Research Highlights: Research on the links between family stimulation and early childhood development in low-and-middle-income countries (LMICs) is limited. We used longitudinal data from studies conducted in five LMICs to examine the links between family stimulation and early childhood development outcomes. Results suggest that family stimulation predicted increments in children's numeracy, literacy, social-emotional, motor, and executive function skills. We found variability in the observed estimates, with null associations in two out of the five studies, suggesting the need for additional research in LMICs. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Çetinçelik M.; Rowland C.F.; Snijders T.M.","Çetinçelik, Melis (57190377274); Rowland, Caroline F. (57321564200); Snijders, Tineke M. (22939214100)","57190377274; 57321564200; 22939214100","Does the speaker's eye gaze facilitate infants’ word segmentation from continuous speech? An ERP study","2024","Developmental Science","27","2","e13436","","","","10.1111/desc.13436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166984029&doi=10.1111%2fdesc.13436&partnerID=40&md5=50986fd6f4cf5176eaeca840aabde555","The environment in which infants learn language is multimodal and rich with social cues. Yet, the effects of such cues, such as eye contact, on early speech perception have not been closely examined. This study assessed the role of ostensive speech, signalled through the speaker's eye gaze direction, on infants’ word segmentation abilities. A familiarisation-then-test paradigm was used while electroencephalography (EEG) was recorded. Ten-month-old Dutch-learning infants were familiarised with audio-visual stories in which a speaker recited four sentences with one repeated target word. The speaker addressed them either with direct or with averted gaze while speaking. In the test phase following each story, infants heard familiar and novel words presented via audio-only. Infants’ familiarity with the words was assessed using event-related potentials (ERPs). As predicted, infants showed a negative-going ERP familiarity effect to the isolated familiarised words relative to the novel words over the left-frontal region of interest during the test phase. While the word familiarity effect did not differ as a function of the speaker's gaze over the left-frontal region of interest, there was also a (not predicted) positive-going early ERP familiarity effect over right fronto-central and central electrodes in the direct gaze condition only. This study provides electrophysiological evidence that infants can segment words from audio-visual speech, regardless of the ostensiveness of the speaker's communication. However, the speaker's gaze direction seems to influence the processing of familiar words. Research Highlights: We examined 10-month-old infants’ ERP word familiarity response using audio-visual stories, in which a speaker addressed infants with direct or averted gaze while speaking. Ten-month-old infants can segment and recognise familiar words from audio-visual speech, indicated by their negative-going ERP response to familiar, relative to novel, words. This negative-going ERP word familiarity effect was present for isolated words over left-frontal electrodes regardless of whether the speaker offered eye contact while speaking. An additional positivity in response to familiar words was observed for direct gaze only, over right fronto-central and central electrodes. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Seidl A.H.; Indarjit M.; Borovsky A.","Seidl, Amanda H. (15045491300); Indarjit, Michelle (58312227900); Borovsky, Arielle (57202982064)","15045491300; 58312227900; 57202982064","Touch to learn: Multisensory input supports word learning and processing","2024","Developmental Science","27","1","e13419","","","","10.1111/desc.13419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161629762&doi=10.1111%2fdesc.13419&partnerID=40&md5=6d0a7aa765de43d0f18a37e9270e87e6","Infants experience language in rich multisensory environments. For example, they may first be exposed to the word applesauce while touching, tasting, smelling, and seeing applesauce. In three experiments using different methods we asked whether the number of distinct senses linked with the semantic features of objects would impact word recognition and learning. Specifically, in Experiment 1 we asked whether words linked with more multisensory experiences were learned earlier than words linked fewer multisensory experiences. In Experiment 2, we asked whether 2-year-olds’ known words linked with more multisensory experiences were better recognized than those linked with fewer. Finally, in Experiment 3, we taught 2-year-olds labels for novel objects that were linked with either just visual or visual and tactile experiences and asked whether this impacted their ability to learn the new label-to-object mappings. Results converge to support an account in which richer multisensory experiences better support word learning. We discuss two pathways through which rich multisensory experiences might support word learning. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Shin G.-H.; Mun S.","Shin, Gyu-Ho (57193402658); Mun, Seongmin (57478323400)","57193402658; 57478323400","Explainability of neural networks for child language: Agent-First strategy in comprehension of Korean active transitive construction","2023","Developmental Science","26","6","e13405","","","","10.1111/desc.13405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158835560&doi=10.1111%2fdesc.13405&partnerID=40&md5=869ba4ce2a846cc75a68500259e1a8b6","This study investigates how neural networks address the properties of children's linguistic knowledge, with a focus on the Agent-First strategy in comprehension of an active transitive construction in Korean. We develop various neural-network models and measure their classification performance on the test stimuli used in a behavioural experiment involving scrambling and omission of sentential components at varying degrees. Results show that, despite some compatibility of these models’ performance with the children's response patterns, their performance does not fully approximate the children's utilisation of this strategy, demonstrating by-model and by-condition asymmetries. This study's findings suggest that neural networks can utilise information about formal co-occurrences to access the intended message to a certain degree, but the outcome of this process may be substantially different from how a child (as a developing processor) engages in comprehension. This implies some limits of neural networks on revealing the developmental trajectories of child language. Research Highlights: This study investigates how neural networks address properties of child language. We focus on the Agent-First strategy in comprehension of Korean active transitive. Results show by-model/condition asymmetries against children's response patterns. This implies some limits of neural networks on revealing properties of child language. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
"Nallet C.; Berent I.; Werker J.F.; Gervain J.","Nallet, Caroline (57747172200); Berent, Iris (7004053279); Werker, Janet F. (7004687515); Gervain, Judit (36869823600)","57747172200; 7004053279; 7004687515; 36869823600","The neonate brain's sensitivity to repetition-based structure: Specific to speech?","2023","Developmental Science","26","6","e13408","","","","10.1111/desc.13408","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158135186&doi=10.1111%2fdesc.13408&partnerID=40&md5=97a2d66a36a99757fd6b2fe18f672489","Newborns are able to extract and learn repetition-based regularities from the speech input, that is, they show greater brain activation in the bilateral temporal and left inferior frontal regions to trisyllabic pseudowords of the form AAB (e.g., “babamu”) than to random ABC sequences (e.g., “bamuge”). Whether this ability is specific to speech or also applies to other auditory stimuli remains unexplored. To investigate this, we tested whether newborns are sensitive to regularities in musical tones. Neonates listened to AAB and ABC tones sequences, while their brain activity was recorded using functional Near-Infrared Spectroscopy (fNIRS). The paradigm, the frequency of occurrence and the distribution of the tones were identical to those of the syllables used in previous studies with speech. We observed a greater inverted (negative) hemodynamic response to AAB than to ABC sequences in the bilateral temporal and fronto-parietal areas. This inverted response was caused by a decrease in response amplitude, attributed to habituation, over the course of the experiment in the left fronto-temporal region for the ABC condition and in the right fronto-temporal region for both conditions. These findings show that newborns’ ability to discriminate AAB from ABC sequences is not specific to speech. However, the neural response to musical tones and spoken language is markedly different. Tones gave rise to habituation, whereas speech was shown to trigger increasing responses over the time course of the study. Relatedly, the repetition regularity gave rise to an inverted hemodynamic response when carried by tones, while it was canonical for speech. Thus, newborns’ ability to detect repetition is not speech-specific, but it engages distinct brain mechanisms for speech and music. Research Highlights: The ability of newborns’ to detect repetition-based regularities is not specific to speech, but also extends to other auditory modalities. The brain mechanisms underlying speech and music processing are markedly different. © 2023 The Authors. Developmental Science published by John Wiley & Sons Ltd.","Article","Scopus"
